timestamp,hairpin_id,v1_x,v1_y,v1_z,v1_speed_kmh,v1_gps_lat,v1_gps_lon,v1_gps_alt,v1_imu_acc_x,v1_imu_acc_y,v1_imu_acc_z,v1_imu_gyro_x,v1_imu_gyro_y,v1_imu_gyro_z,v1_radar_detections,v1_cam_path,v1_lidar_path,v2_x,v2_y,v2_z,v2_speed_kmh,v2_gps_lat,v2_gps_lon,v2_gps_alt,v2_imu_acc_x,v2_imu_acc_y,v2_imu_acc_z,v2_imu_gyro_x,v2_imu_gyro_y,v2_imu_gyro_z,v2_radar_detections,v2_cam_path,v2_lidar_path
1760520824.2027087,0,303.50885009765625,-250.04171752929688,0.005320053081959486,10.851432746313979,-0.002247061787410446,0.0027275574131148924,0.005320053081959486,7.617618083953857,-0.04740893840789795,9.80417537689209,-5.606054764939472e-05,-0.00039454904617741704,-0.0005544570158235729,22,_v2v_multimodal_dataset_run_4/protagonist_1_cam/967426.png,_v2v_multimodal_dataset_run_4/protagonist_1_lidar/967437.ply,258.46429443359375,-181.7780303955078,0.02064700983464718,10.889863614685016,-0.0016335932661789064,0.0023227533625414143,0.02064700983464718,7.257041931152344,-0.0811452865600586,9.809955596923828,3.8050195144023746e-05,-9.013453382067382e-05,0.003986342344433069,20,_v2v_multimodal_dataset_run_4/protagonist_2_cam/967424.png,_v2v_multimodal_dataset_run_4/protagonist_2_lidar/967437.ply
1760520824.303144,0,303.103515625,-250.03880310058594,0.005416106898337603,13.600669364868908,-0.002247035596182223,0.0027239147745410576,0.005416106898337603,6.0561065673828125,0.04224583879113197,9.819347381591797,7.785093475831673e-05,0.0013418218586593866,-7.356917922152206e-05,20,_v2v_multimodal_dataset_run_4/protagonist_1_cam/967426.png,_v2v_multimodal_dataset_run_4/protagonist_1_lidar/967441.ply,258.4654541015625,-182.1842498779297,0.020706329494714737,13.618626275333085,-0.0016372438581103352,0.0023227637841889,0.020706329494714737,6.096320629119873,0.022252559661865234,9.82063102722168,2.7902424335479736e-06,0.001410364406183362,-5.245094143901952e-06,21,_v2v_multimodal_dataset_run_4/protagonist_2_cam/967424.png,_v2v_multimodal_dataset_run_4/protagonist_2_lidar/967441.ply
1760520824.4035258,0,302.75299072265625,-250.03634643554688,0.005467796232551336,15.394243478064704,-0.0022470135187596207,0.002720764695738229,0.005467796232551336,5.815423965454102,-0.039492011070251465,9.791735649108887,1.4275407011155039e-05,0.0013945626560598612,0.00026683640317060053,21,_v2v_multimodal_dataset_run_4/protagonist_1_cam/967426.png,_v2v_multimodal_dataset_run_4/protagonist_1_lidar/967444.ply,258.4664611816406,-182.53515625,0.020741233602166176,15.404681322777012,-0.0016403973650837805,0.002322772834566968,0.020741233602166176,5.674813747406006,-0.05651569366455078,9.792961120605469,2.928776666522026e-06,0.0014015348860993981,-5.956718723609811e-06,25,_v2v_multimodal_dataset_run_4/protagonist_2_cam/967434.png,_v2v_multimodal_dataset_run_4/protagonist_2_lidar/967444.ply
1760520824.504107,0,302.21905517578125,-250.0326385498047,0.005540275480598211,17.68534510898459,-0.002246980196935513,0.0027159663517773674,0.005540275480598211,5.413822174072266,-0.002329230308532715,9.805197715759277,-5.085356860945467e-06,0.0010006030788645148,-1.7816686295191175e-06,19,_v2v_multimodal_dataset_run_4/protagonist_1_cam/967436.png,_v2v_multimodal_dataset_run_4/protagonist_1_lidar/967448.ply,258.4680480957031,-183.06935119628906,0.02080150507390499,17.692231668115237,-0.0016451980401993756,0.0023227870957685903,0.02080150507390499,5.413610458374023,-0.015757083892822266,9.805776596069336,5.457550287246704e-07,0.0009866456966847181,-6.408976332750171e-06,16,_v2v_multimodal_dataset_run_4/protagonist_2_cam/967434.png,_v2v_multimodal_dataset_run_4/protagonist_2_lidar/967448.ply
1760520824.6047757,0,301.6969909667969,-250.02899169921875,0.005866279359906912,19.45651383025185,-0.0022469474236187317,0.002711274692533038,0.005866279359906912,4.632480621337891,0.032231640070676804,9.750507354736328,-1.7301008483627811e-06,0.001923574018292129,-7.836930308258161e-06,19,_v2v_multimodal_dataset_run_4/protagonist_1_cam/967436.png,_v2v_multimodal_dataset_run_4/protagonist_1_lidar/967451.ply,258.46954345703125,-183.5915985107422,0.021122092381119728,19.462892347261167,-0.0016498913449640466,0.002322800534208793,0.021122092381119728,4.592487812042236,-0.033362388610839844,9.750938415527344,1.721549779176712e-06,0.0019068580586463213,-5.954651896900032e-06,22,_v2v_multimodal_dataset_run_4/protagonist_2_cam/967434.png,_v2v_multimodal_dataset_run_4/protagonist_2_lidar/967451.ply
1760520824.705295,0,301.227783203125,-250.0257110595703,0.0059775542467832565,19.875521703637517,-0.002246917941346292,0.002707058040818428,0.0059775542467832565,1.8498870134353638,-0.02715478092432022,9.793937683105469,-1.0720905265770853e-06,0.0033084293827414513,-9.776371143743745e-07,20,_v2v_multimodal_dataset_run_4/protagonist_1_cam/967436.png,_v2v_multimodal_dataset_run_4/protagonist_1_lidar/967454.ply,258.470947265625,-184.06092834472656,0.021231193095445633,19.88175958844447,-0.0016541090936916729,0.0023228131498871443,0.021231193095445633,1.849453091621399,-0.0653618574142456,9.794733047485352,3.1152740120887756e-07,0.0032989655155688524,-2.780771865218412e-06,22,_v2v_multimodal_dataset_run_4/protagonist_2_cam/967443.png,_v2v_multimodal_dataset_run_4/protagonist_2_lidar/967454.ply
1760520824.8059835,0,300.5152893066406,-250.02081298828125,0.005917320027947426,22.075036058869205,-0.0022468850309027497,0.0027022838311892786,0.0059284972958266735,5.089875221252441,0.015385553240776062,9.803360939025879,7.611139153596014e-05,-0.00044632391654886305,0.0007111569866538048,20,_v2v_multimodal_dataset_run_4/protagonist_1_cam/967446.png,_v2v_multimodal_dataset_run_4/protagonist_1_lidar/967457.ply,258.4730529785156,-184.77354431152344,0.021169357001781464,22.081075654848107,-0.0016588839889528954,0.0023228271368350133,0.021180838346481323,5.109710216522217,-0.05488014221191406,9.803309440612793,1.0980875231325626e-06,-0.0004521594091784209,-7.642396667506546e-06,18,_v2v_multimodal_dataset_run_4/protagonist_2_cam/967443.png,_v2v_multimodal_dataset_run_4/protagonist_2_lidar/967457.ply
1760520824.9066484,0,299.93450927734375,-250.01690673828125,0.0058625792153179646,24.06372273932158,-0.0022468388191551805,0.0026954357145509283,0.0058625792153179646,5.270447731018066,0.015997372567653656,9.800934791564941,-9.800041152630001e-05,-0.0018852166831493378,0.0003892686509061605,21,_v2v_multimodal_dataset_run_4/protagonist_1_cam/967446.png,_v2v_multimodal_dataset_run_4/protagonist_1_lidar/967461.ply,258.4747314453125,-185.3544921875,0.021114272996783257,24.06959401432372,-0.0016657340253642301,0.0023228471573682827,0.021114272996783257,5.3502888679504395,-0.05557823181152344,9.800474166870117,-2.176966518163681e-08,-0.0018874888774007559,-8.843439900374506e-06,15,_v2v_multimodal_dataset_run_4/protagonist_2_cam/967443.png,_v2v_multimodal_dataset_run_4/protagonist_2_lidar/967461.ply
1760520825.0070796,0,299.2802734375,-250.01239013671875,0.005784950219094753,26.276991159553482,-0.0022467982296080777,0.002689556262228391,0.005784950219094753,6.252532958984375,-0.037255145609378815,9.810922622680664,-2.290876000188291e-05,-0.000881851592566818,-0.0003926055214833468,13,_v2v_multimodal_dataset_run_4/protagonist_1_cam/967455.png,_v2v_multimodal_dataset_run_4/protagonist_1_lidar/967464.ply,258.47662353515625,-186.00880432128906,0.021036377176642418,26.282658418719976,-0.001671614163318237,0.002322864161108968,0.021036377176642418,6.192163467407227,0.0019736289978027344,9.81110954284668,-4.5017804950475693e-07,-0.0008846826385706663,-1.0670798474166077e-05,17,_v2v_multimodal_dataset_run_4/protagonist_2_cam/967452.png,_v2v_multimodal_dataset_run_4/protagonist_2_lidar/967464.ply
1760520825.1076818,0,298.5820007324219,-250.00747680664062,0.005797042511403561,27.53111520634945,-0.00224675407476267,0.002683281061715625,0.005797042511403561,2.75168514251709,-0.02098081260919571,9.823478698730469,-3.1022271286929026e-05,0.002731780521571636,-0.0015176323940977454,24,_v2v_multimodal_dataset_run_4/protagonist_1_cam/967455.png,_v2v_multimodal_dataset_run_4/protagonist_1_lidar/967467.ply,258.4787292480469,-186.70716857910156,0.021048277616500854,27.534348077362196,-0.0016778901865891246,0.0023228830846265384,0.021048277616500854,2.7315709590911865,0.03207254409790039,9.82310676574707,3.2014213502407074e-07,0.0027392571792006493,-6.125811523816083e-06,18,_v2v_multimodal_dataset_run_4/protagonist_2_cam/967452.png,_v2v_multimodal_dataset_run_4/protagonist_2_lidar/967467.ply
1760520825.2080846,0,297.63983154296875,-250.00079345703125,0.005987777374684811,27.0955871473852,-0.002246694013202598,0.00267481402507248,0.005987777374684811,-2.1548261642456055,0.06476819515228271,9.815084457397461,5.1111390348523855e-05,0.005517462268471718,0.00012069537478964776,22,_v2v_multimodal_dataset_run_4/protagonist_1_cam/967455.png,_v2v_multimodal_dataset_run_4/protagonist_1_lidar/967470.ply,258.4814758300781,-187.6494140625,0.021239280700683594,27.095195195591245,-0.0016842462919608304,0.0023229014596366916,0.021182173863053322,-1.5326178073883057,0.004504799842834473,9.81656551361084,8.381903171539307e-08,0.005221924278885126,6.101082590248552e-07,25,_v2v_multimodal_dataset_run_4/protagonist_2_cam/967452.png,_v2v_multimodal_dataset_run_4/protagonist_2_lidar/967470.ply
1760520825.3092635,0,296.95330810546875,-249.9959259033203,0.006162719801068306,25.83088777581282,-0.002246650269737588,0.0026686444122611145,0.006162719801068306,-3.959256887435913,-0.04784565418958664,9.807120323181152,-5.707890522899106e-06,0.00496636750176549,9.093344124266878e-05,17,_v2v_multimodal_dataset_run_4/protagonist_1_cam/967464.png,_v2v_multimodal_dataset_run_4/protagonist_1_lidar/967474.ply,258.4834289550781,-188.33590698242188,0.02141426131129265,25.829729596541032,-0.0016925272474167315,0.0023229253197245784,0.02141426131129265,-3.979607582092285,-0.028374433517456055,9.8069486618042,1.3601966202259064e-06,0.004961811006069183,6.783123353670817e-06,21,_v2v_multimodal_dataset_run_4/protagonist_2_cam/967461.png,_v2v_multimodal_dataset_run_4/protagonist_2_lidar/967474.ply
1760520825.410177,0,296.2909851074219,-249.99124145507812,0.006301536224782467,24.314486207220288,-0.002246608171794774,0.00266269228268938,0.006301536224782467,-4.483471393585205,-0.031483810395002365,9.802606582641602,-8.215647540055215e-08,0.003313507419079542,2.1459103663801216e-05,20,_v2v_multimodal_dataset_run_4/protagonist_1_cam/967464.png,_v2v_multimodal_dataset_run_4/protagonist_1_lidar/967477.ply,258.4853820800781,-188.99819946289062,0.02155296318233013,24.313163543053236,-0.001698479102731572,0.002322942871973002,0.02155296318233013,-4.503626346588135,-0.006779193878173828,9.802711486816406,7.749604992568493e-05,0.0033093919046223164,0.000699007767252624,15,_v2v_multimodal_dataset_run_4/protagonist_2_cam/967461.png,_v2v_multimodal_dataset_run_4/protagonist_2_lidar/967477.ply
1760520825.510577,0,295.66302490234375,-249.98681640625,0.006393394432961941,22.717065639681024,-0.002246568405008418,0.0026570489628627144,0.006393394432961941,-4.626437187194824,0.0075392574071884155,9.80245590209961,-1.0372477845521644e-06,0.0018233327427878976,1.0570381164143328e-05,23,_v2v_multimodal_dataset_run_4/protagonist_1_cam/967464.png,_v2v_multimodal_dataset_run_4/protagonist_1_lidar/967480.ply,258.48736572265625,-189.6261444091797,0.021644476801156998,22.715707990437775,-0.0017041222854283639,0.0023229606984748485,0.021644476801156998,-4.606255054473877,0.014050960540771484,9.802322387695312,1.9110506400465965e-05,0.0018197210738435388,0.0013263517757877707,19,_v2v_multimodal_dataset_run_4/protagonist_2_cam/967470.png,_v2v_multimodal_dataset_run_4/protagonist_2_lidar/967480.ply
1760520825.6114686,0,295.0833740234375,-249.98269653320312,0.006430358625948429,21.415096847490766,-0.00224653138075895,0.002651839786754041,0.006430358625948429,-3.427131175994873,-0.04402422159910202,9.799914360046387,-1.2871942089986987e-07,-0.00011629095388343558,6.8334679781401064e-06,25,_v2v_multimodal_dataset_run_4/protagonist_1_cam/967473.png,_v2v_multimodal_dataset_run_4/protagonist_1_lidar/967483.ply,258.4892272949219,-190.2057647705078,0.0216814037412405,21.4139045930187,-0.0017093311872804844,0.0023229774279611122,0.0216814037412405,-3.407594919204712,-0.06924962997436523,9.799814224243164,-6.469279469456524e-06,-0.00011842785170301795,0.0010221913689747453,18,_v2v_multimodal_dataset_run_4/protagonist_2_cam/967470.png,_v2v_multimodal_dataset_run_4/protagonist_2_lidar/967483.ply
1760520825.7119935,0,294.5394287109375,-249.97889709472656,0.006421661004424095,20.44111367650602,-0.0022464972361734663,0.002646951487556329,0.006421661004424095,-2.687471866607666,0.041317351162433624,9.804452896118164,5.524562584469095e-05,-0.0010815351270139217,0.0009759722743183374,17,_v2v_multimodal_dataset_run_4/protagonist_1_cam/967473.png,_v2v_multimodal_dataset_run_4/protagonist_1_lidar/967486.ply,258.4909973144531,-190.7496795654297,0.02167278155684471,20.440231270430758,-0.0017142192122217965,0.0023229933346856956,0.02167278155684471,-2.647104501724243,0.008451223373413086,9.8040189743042,-5.739473272114992e-05,-0.0010825315257534385,-2.5094006559811532e-05,20,_v2v_multimodal_dataset_run_4/protagonist_2_cam/967470.png,_v2v_multimodal_dataset_run_4/protagonist_2_lidar/967486.ply
1760520825.8130155,0,293.8153381347656,-249.97398376464844,0.00634002685546875,20.146077829071068,-0.0022464530813282916,0.0026404442683538713,0.00634002685546875,0.4552534222602844,0.003190458519384265,9.802999496459961,-6.18966223555617e-05,-0.0033991823438555002,-2.8956376354472013e-06,14,_v2v_multimodal_dataset_run_4/protagonist_1_cam/967473.png,_v2v_multimodal_dataset_run_4/protagonist_1_lidar/967489.ply,258.49322509765625,-191.47373962402344,0.02159126289188862,20.14523940663738,-0.0017190917418251086,0.002323008418648967,0.021622275933623314,-0.6254506707191467,0.061969220638275146,9.803112030029297,1.2232456356287003e-05,-0.002703690202906728,-0.00013750101788900793,24,_v2v_multimodal_dataset_run_4/protagonist_2_cam/967480.png,_v2v_multimodal_dataset_run_4/protagonist_2_lidar/967489.ply
1760520825.9137626,0,293.24951171875,-249.9700164794922,0.0062131118029356,21.038142201775422,-0.0022464174283473894,0.0026353593292029734,0.0062131118029356,3.0393078327178955,-0.038994237780570984,9.807061195373535,1.1171985534019768e-05,-0.00452603492885828,-0.00014415278565138578,18,_v2v_multimodal_dataset_run_4/protagonist_1_cam/967482.png,_v2v_multimodal_dataset_run_4/protagonist_1_lidar/967493.ply,258.4950866699219,-192.03958129882812,0.021464195102453232,21.03733101761779,-0.0017258112334419568,0.0023230300847049907,0.021464195102453232,3.0388870239257812,-0.029629945755004883,9.807061195373535,9.941868484020233e-07,-0.004525622818619013,-1.1190370059921406e-05,23,_v2v_multimodal_dataset_run_4/protagonist_2_cam/967480.png,_v2v_multimodal_dataset_run_4/protagonist_2_lidar/967493.ply
1760520826.0142548,0,292.674560546875,-249.96603393554688,0.006074561737477779,22.589641480512377,-0.002246381638239731,0.002630192388174803,0.006074561737477779,4.622760772705078,0.05195806175470352,9.809650421142578,3.859870048472658e-06,-0.004488763399422169,-2.3717127987765707e-05,21,_v2v_multimodal_dataset_run_4/protagonist_1_cam/967482.png,_v2v_multimodal_dataset_run_4/protagonist_1_lidar/967496.ply,258.4969177246094,-192.6145477294922,0.021325796842575073,22.58884018712817,-0.0017309783115941639,0.0023230465399375127,0.021325796842575073,4.763301849365234,0.0849151611328125,9.809764862060547,-2.8777867555618286e-07,-0.0044893235899508,-9.191096978611313e-06,20,_v2v_multimodal_dataset_run_4/protagonist_2_cam/967480.png,_v2v_multimodal_dataset_run_4/protagonist_2_lidar/967496.ply
1760520826.115103,0,292.0628356933594,-249.96177673339844,0.005959091242402792,24.3629970835997,-0.00224634337984872,0.0026246949713536714,0.005959091242402792,5.3262529373168945,0.036805495619773865,9.811153411865234,7.049420673865825e-07,-0.0032736104913055897,-1.1363764315319713e-05,23,_v2v_multimodal_dataset_run_4/protagonist_1_cam/967482.png,_v2v_multimodal_dataset_run_4/protagonist_1_lidar/967499.ply,258.49884033203125,-193.2262420654297,0.021210288628935814,24.362205553093386,-0.0017364754541584716,0.0023230638179317707,0.021210288628935814,5.386607646942139,0.06294870376586914,9.811155319213867,-8.097849786281586e-07,-0.003273533657193184,-9.721093192638364e-06,16,_v2v_multimodal_dataset_run_4/protagonist_2_cam/967489.png,_v2v_multimodal_dataset_run_4/protagonist_2_lidar/967499.ply
1760520826.21579,0,291.4328308105469,-249.9574432373047,0.0059143067337572575,25.69934101894833,-0.0022463044358235562,0.0026190332765242417,0.0059143067337572575,4.308267116546631,-0.0704110860824585,9.805928230285645,6.97629147907719e-05,-0.0014998753322288394,0.001167953247204423,19,_v2v_multimodal_dataset_run_4/protagonist_1_cam/967491.png,_v2v_multimodal_dataset_run_4/protagonist_1_lidar/967502.ply,258.50079345703125,-193.8562469482422,0.02116546593606472,25.6985806260147,-0.0017421371489847331,0.0023230813701800223,0.02116546593606472,4.2075347900390625,-0.053304195404052734,9.806123733520508,-7.867347449064255e-07,-0.001500290585681796,-9.2500331447809e-06,17,_v2v_multimodal_dataset_run_4/protagonist_2_cam/967489.png,_v2v_multimodal_dataset_run_4/protagonist_2_lidar/967502.ply
1760520826.3166897,0,290.5386962890625,-249.95152282714844,0.005950965918600559,26.48531788330816,-0.002246251230606582,0.0026109979153147726,0.005950965918600559,0.5063381195068359,0.04340549558401108,9.817572593688965,-7.264635496539995e-05,0.0024445115122944117,0.00011728900426533073,21,_v2v_multimodal_dataset_run_4/protagonist_1_cam/967491.png,_v2v_multimodal_dataset_run_4/protagonist_1_lidar/967506.ply,258.5035705566406,-194.75038146972656,0.021202048286795616,26.485276047525726,-0.001750172510189665,0.0023231063272830263,0.021202048286795616,0.646807849407196,0.05798059701919556,9.81753921508789,8.333008736371994e-07,0.0024423161521553993,-3.188734353898326e-06,19,_v2v_multimodal_dataset_run_4/protagonist_2_cam/967489.png,_v2v_multimodal_dataset_run_4/protagonist_2_lidar/967506.ply
1760520826.4175837,0,289.85748291015625,-249.94692993164062,0.0060692597180604935,25.882125347455766,-0.002246209955425141,0.0026048760226590915,0.0060692597180604935,-2.25679087638855,-0.015283873304724693,9.815324783325195,5.289650289341807e-06,0.0042498852126300335,-0.00015753238403704017,17,_v2v_multimodal_dataset_run_4/protagonist_1_cam/967491.png,_v2v_multimodal_dataset_run_4/protagonist_1_lidar/967509.ply,258.5057678222656,-195.43161010742188,0.021320419386029243,25.882698663097866,-0.0017562945399687382,0.002323126073562065,0.021320419386029243,-2.35695219039917,-0.03250598907470703,9.815352439880371,1.2693926692008972e-06,0.004249474033713341,2.8764284252247307e-06,21,_v2v_multimodal_dataset_run_4/protagonist_2_cam/967497.png,_v2v_multimodal_dataset_run_4/protagonist_2_lidar/967509.ply
